,dir_x_pred,dir_y_pred,dir_z_pred,direction_kappa,position_x,position_y,position_z,event_no
0,0.5000416040420532,-0.5524154305458069,-0.6669300198554993,19.792959213256836,72.9780044555664,-85.33342742919922,-329.5182189941406,1.0
1,0.5000416040420532,-0.5524154305458069,-0.6669300198554993,19.792959213256836,29.253896713256836,-68.72602844238281,-373.6125183105469,4.0
